Al Mg3;
Déplacement (mm);Force (N)
1.2882;5150.51
1.2882;5166.51
1.2882;5182.5
1.2882;5182.5
1.2882;5198.5
1.2882;5166.51
1.2882;5214.49
1.2882;5214.49
1.2882;5230.49
1.29541276595745;5198.5
1.29541276595745;5198.5
1.29541276595745;5198.5
1.29541276595745;5246.48
1.29541276595745;5246.48
1.30406808510638;5230.49
1.30406808510638;5246.48
1.30406808510638;5262.48
1.30406808510638;5246.48
1.30406808510638;5230.49
1.31272340425532;5246.48
1.31272340425532;5214.49
1.31272340425532;5214.49
1.31272340425532;5166.51
1.31272340425532;5214.49
1.31272340425532;5246.48
1.31993617021277;5150.51
1.31993617021277;5214.49
1.31993617021277;5198.5
1.31993617021277;5230.49
1.31993617021277;5230.49
1.31993617021277;5246.48
1.31993617021277;5246.48
1.31993617021277;5246.48
1.31993617021277;5262.48
1.3285914893617;5230.49
1.3285914893617;5230.49
1.3285914893617;5230.49
1.3285914893617;5246.48
1.3285914893617;5246.48
1.3285914893617;5230.49
1.3285914893617;5294.47
1.33724680851064;5214.49
1.33724680851064;5230.49
1.33724680851064;5294.47
1.33724680851064;5326.46
1.33724680851064;5310.46
1.33724680851064;5294.47
1.33724680851064;5294.47
1.34445957446809;5246.48
1.34445957446809;5294.47
1.34445957446809;5326.46
1.34445957446809;5262.48
1.35311489361702;5262.48
1.35311489361702;5262.48
1.35311489361702;5310.46
1.35311489361702;5326.46
1.35311489361702;5374.45
1.35311489361702;5358.45
1.35311489361702;5374.45
1.35311489361702;5230.49
1.35311489361702;5278.47
1.36032765957447;5358.45
1.36032765957447;5214.49
1.36032765957447;5294.47
1.36032765957447;5246.48
1.36032765957447;5294.47
1.36032765957447;5262.48
1.3689829787234;5246.48
1.3689829787234;5230.49
1.3689829787234;5278.47
1.3689829787234;5262.48
1.3689829787234;5246.48
1.3689829787234;5294.47
1.37763829787234;5246.48
1.37763829787234;5278.47
1.37763829787234;5278.47
1.37763829787234;5262.48
1.37763829787234;5262.48
1.37763829787234;5294.47
1.37763829787234;5246.48
1.37763829787234;5278.47
1.37763829787234;5278.47
1.37763829787234;5294.47
1.38485106382979;5278.47
1.38485106382979;5262.48
1.38485106382979;5246.48
1.38485106382979;5294.47
1.38485106382979;5278.47
1.38485106382979;5294.47
1.39350638297872;5278.47
1.39350638297872;5262.48
1.39350638297872;5262.48
1.39350638297872;5294.47
1.39350638297872;5278.47
1.39350638297872;5278.47
1.39350638297872;5310.46
1.40071914893617;5278.47
1.40071914893617;5278.47
1.40071914893617;5294.47
1.40071914893617;5294.47
1.40071914893617;5294.47
1.40071914893617;5310.46
1.40071914893617;5310.46
1.40937446808511;5294.47
1.40937446808511;5278.47
1.40937446808511;5294.47
1.40937446808511;5310.46
1.40937446808511;5310.46
1.40937446808511;5294.47
1.40937446808511;5310.46
1.41802978723404;5278.47
1.41802978723404;5294.47
1.41802978723404;5278.47
1.41802978723404;5294.47
1.41802978723404;5294.47
1.41802978723404;5310.46
1.41802978723404;5310.46
1.42524255319149;5294.47
1.42524255319149;5278.47
1.42524255319149;5294.47
1.42524255319149;5310.46
1.42524255319149;5310.46
1.42524255319149;5310.46
1.43389787234043;5294.47
1.43389787234043;5278.47
1.43389787234043;5310.46
1.43389787234043;5294.47
1.43389787234043;5294.47
1.43389787234043;5326.46
1.44255319148936;5294.47
1.44255319148936;5326.46
1.44255319148936;5326.46
1.44255319148936;5326.46
1.44255319148936;5294.47
1.44255319148936;5294.47
1.44255319148936;5278.47
1.44976595744681;5310.46
1.44976595744681;5310.46
1.44976595744681;5214.49
1.44976595744681;5278.47
1.44976595744681;5246.48
1.44976595744681;5294.47
1.44976595744681;5294.47
1.45842127659574;5246.48
1.45842127659574;5246.48
1.45842127659574;5262.48
1.45842127659574;5278.47
1.45842127659574;5262.48
1.45842127659574;5310.46
1.45842127659574;5294.47
1.46563404255319;5294.47
1.46563404255319;5294.47
1.46563404255319;5294.47
1.46563404255319;5262.48
1.46563404255319;5294.47
1.46563404255319;5246.48
1.46563404255319;5262.48
1.46563404255319;5246.48
1.47428936170213;5246.48
1.47428936170213;5230.49
1.47428936170213;5246.48
1.47428936170213;5214.49
1.47428936170213;5246.48
1.47428936170213;5246.48
1.48294468085106;5214.49
1.48294468085106;5230.49
1.48294468085106;5246.48
1.48294468085106;5230.49
1.48294468085106;5262.48
1.48294468085106;5246.48
1.48294468085106;5262.48
1.49015744680851;5262.48
1.49015744680851;5278.47
1.49015744680851;5262.48
1.49015744680851;5294.47
1.49015744680851;5294.47
1.49015744680851;5310.46
1.49015744680851;5294.47
1.49881276595745;5278.47
1.49881276595745;5278.47
1.49881276595745;5294.47
1.49881276595745;5278.47
1.49881276595745;5310.46
1.49881276595745;5294.47
1.49881276595745;5294.47
1.50602553191489;5294.47
1.50602553191489;5246.48
1.50602553191489;5310.46
1.50602553191489;5342.46
1.50602553191489;5310.46
1.50602553191489;5358.45
1.50602553191489;5374.45
1.51468085106383;5374.45
1.51468085106383;5310.46
1.51468085106383;5342.46
1.51468085106383;5374.45
1.51468085106383;5326.46
1.52333617021277;5342.46
1.52333617021277;5326.46
1.52333617021277;5326.46
1.52333617021277;5358.45
1.52333617021277;5294.47
1.52333617021277;5294.47
1.52333617021277;5374.45
1.53054893617021;5326.46
1.53054893617021;5310.46
1.53054893617021;5358.45
1.53054893617021;5374.45
1.53054893617021;5422.43
1.53054893617021;5390.44
1.53054893617021;5374.45
1.53054893617021;5438.43
1.53920425531915;5390.44
1.53920425531915;5422.43
1.53920425531915;5326.46
1.53920425531915;5358.45
1.53920425531915;5406.44
1.53920425531915;5342.46
1.54785957446809;5422.43
1.54785957446809;5358.45
1.54785957446809;5422.43
1.54785957446809;5374.45
1.54785957446809;5358.45
1.54785957446809;5390.44
1.54785957446809;5438.43
1.54785957446809;5342.46
1.54785957446809;5390.44
1.55507234042553;5406.44
1.55507234042553;5374.45
1.55507234042553;5358.45
1.55507234042553;5422.43
1.55507234042553;5390.44
1.55507234042553;5374.45
1.55507234042553;5438.43
1.56372765957447;5390.44
1.56372765957447;5358.45
1.56372765957447;5406.44
1.56372765957447;5374.45
1.56372765957447;5422.43
1.57094042553192;5422.43
1.57094042553192;5374.45
1.57094042553192;5406.44
1.57094042553192;5374.45
1.57094042553192;5438.43
1.57094042553192;5406.44
1.57959574468085;5406.44
1.57959574468085;5358.45
1.57959574468085;5406.44
1.57959574468085;5374.45
1.57959574468085;5390.44
1.57959574468085;5438.43
1.57959574468085;5358.45
1.57959574468085;5390.44
1.58825106382979;5406.44
1.58825106382979;5390.44
1.58825106382979;5374.45
1.58825106382979;5422.43
1.58825106382979;5390.44
1.58825106382979;5374.45
1.58825106382979;5422.43
1.59546382978723;5390.44
1.59546382978723;5358.45
1.59546382978723;5406.44
1.59546382978723;5406.44
1.59546382978723;5374.45
1.59546382978723;5422.43
1.60411914893617;5374.45
1.60411914893617;5358.45
1.60411914893617;5390.44
1.60411914893617;5374.45
1.60411914893617;5406.44
1.60411914893617;5374.45
1.61133191489362;5406.44
1.61133191489362;5358.45
1.61133191489362;5390.44
1.61133191489362;5374.45
1.61133191489362;5406.44
1.61133191489362;5358.45
1.61133191489362;5342.46
1.61998723404255;5294.47
1.61998723404255;5342.46
1.61998723404255;5358.45
1.61998723404255;5374.45
1.61998723404255;5326.46
1.61998723404255;5358.45
1.61998723404255;5374.45
1.62864255319149;5374.45
1.62864255319149;5342.46
1.62864255319149;5390.44
1.62864255319149;5390.44
1.62864255319149;5406.44
1.63585531914894;5406.44
1.63585531914894;5374.45
1.63585531914894;5422.43
1.63585531914894;5390.44
1.63585531914894;5358.45
1.63585531914894;5422.43
1.64451063829787;5294.47
1.64451063829787;5390.44
1.64451063829787;5326.46
1.64451063829787;5374.45
1.64451063829787;5390.44
1.64451063829787;5406.44
1.64451063829787;5374.45
1.65316595744681;5342.46
1.65316595744681;5358.45
1.65316595744681;5326.46
1.65316595744681;5342.46
1.65316595744681;5406.44
1.65316595744681;5310.46
1.65316595744681;5358.45
1.65316595744681;5358.45
1.66037872340426;5374.45
1.66037872340426;5326.46
1.66037872340426;5374.45
1.66037872340426;5390.44
1.66037872340426;5342.46
1.66037872340426;5406.44
1.66903404255319;5358.45
1.66903404255319;5342.46
1.66903404255319;5374.45
1.66903404255319;5390.44
1.66903404255319;5406.44
1.67624680851064;5390.44
1.67624680851064;5358.45
1.67624680851064;5406.44
1.67624680851064;5358.45
1.67624680851064;5390.44
1.67624680851064;5422.43
1.67624680851064;5358.45
1.67624680851064;5390.44
1.68490212765957;5422.43
1.68490212765957;5390.44
1.68490212765957;5374.45
1.68490212765957;5422.43
1.68490212765957;5438.43
1.68490212765957;5390.44
1.68490212765957;5454.42
1.69355744680851;5390.44
1.69355744680851;5454.42
1.69355744680851;5406.44
1.69355744680851;5406.44
1.69355744680851;5390.44
1.69355744680851;5374.45
1.69355744680851;5358.45
1.70077021276596;5326.46
1.70077021276596;5390.44
1.70077021276596;5342.46
1.70077021276596;5390.44
1.70077021276596;5406.44
1.70077021276596;5358.45
1.70942553191489;5374.45
1.70942553191489;5406.44
1.70942553191489;5358.45
1.70942553191489;5374.45
1.70942553191489;5374.45
1.70942553191489;5390.44
1.71663829787234;5390.44
1.71663829787234;5358.45
1.71663829787234;5390.44
1.71663829787234;5374.45
1.71663829787234;5390.44
1.71663829787234;5422.43
1.71663829787234;5390.44
1.71663829787234;5358.45
1.72529361702128;5358.45
1.72529361702128;5390.44
1.72529361702128;5374.45
1.72529361702128;5390.44
1.72529361702128;5358.45
1.72529361702128;5390.44
1.73394893617021;5406.44
1.73394893617021;5390.44
1.73394893617021;5390.44
1.73394893617021;5422.43
1.73394893617021;5422.43
1.73394893617021;5406.44
1.73394893617021;5454.42
1.74116170212766;5422.43
1.74116170212766;5438.43
1.74116170212766;5438.43
1.74116170212766;5422.43
1.74116170212766;5438.43
1.74116170212766;5422.43
1.74116170212766;5438.43
1.74116170212766;5438.43
1.7498170212766;5422.43
1.7498170212766;5422.43
1.7498170212766;5438.43
1.7498170212766;5422.43
1.7498170212766;5422.43
1.7498170212766;5470.42
1.75847234042553;5438.43
1.75847234042553;5454.42
1.75847234042553;5438.43
1.75847234042553;5486.41
1.75847234042553;5454.42
1.76568510638298;5454.42
1.76568510638298;5470.42
1.76568510638298;5438.43
1.76568510638298;5470.42
1.76568510638298;5438.43
1.76568510638298;5406.44
1.76568510638298;5454.42
1.77434042553191;5422.43
1.77434042553191;5470.42
1.77434042553191;5502.41
1.77434042553191;5502.41
1.77434042553191;5534.4
1.77434042553191;5534.4
1.77434042553191;5406.44
1.78155319148936;5390.44
1.78155319148936;5438.43
1.78155319148936;5470.42
1.78155319148936;5502.41
1.78155319148936;5406.44
1.78155319148936;5454.42
1.78155319148936;5470.42
1.78155319148936;5422.43
1.7902085106383;5422.43
1.7902085106383;5470.42
1.7902085106383;5454.42
1.7902085106383;5422.43
1.7902085106383;5502.41
1.79886382978723;5454.42
1.79886382978723;5422.43
1.79886382978723;5438.43
1.79886382978723;5470.42
1.79886382978723;5486.41
1.79886382978723;5470.42
1.79886382978723;5438.43
1.80607659574468;5422.43
1.80607659574468;5502.41
1.80607659574468;5438.43
1.80607659574468;5486.41
1.80607659574468;5518.4
1.80607659574468;5438.43
1.80607659574468;5454.42
1.80607659574468;5518.4
1.81473191489362;5438.43
1.81473191489362;5454.42
1.81473191489362;5486.41
1.81473191489362;5502.41
1.81473191489362;5438.43
1.81473191489362;5470.42
1.82194468085106;5502.41
1.82194468085106;5438.43
1.82194468085106;5438.43
1.82194468085106;5502.41
1.82194468085106;5518.4
1.82194468085106;5438.43
1.8306;5470.42
1.8306;5518.4
1.8306;5454.42
1.8306;5454.42
1.8306;5486.41
1.8306;5534.4
1.8306;5470.42
1.83925531914894;5438.43
1.83925531914894;5502.41
1.83925531914894;5502.41
1.83925531914894;5438.43
1.83925531914894;5486.41
1.83925531914894;5518.4
1.83925531914894;5454.42
1.84646808510638;5454.42
1.84646808510638;5502.41
1.84646808510638;5502.41
1.84646808510638;5454.42
1.84646808510638;5454.42
1.84646808510638;5502.41
1.85512340425532;5486.41
1.85512340425532;5454.42
1.85512340425532;5454.42
1.85512340425532;5502.41
1.85512340425532;5486.41
1.85512340425532;5470.42
1.85512340425532;5486.41
1.85512340425532;5406.44
1.86377872340426;5470.42
1.86377872340426;5470.42
1.86377872340426;5438.43
1.86377872340426;5470.42
1.86377872340426;5486.41
1.86377872340426;5438.43
1.86377872340426;5470.42
1.8709914893617;5422.43
1.8709914893617;5486.41
1.8709914893617;5438.43
1.8709914893617;5438.43
1.8709914893617;5470.42
1.8709914893617;5502.41
1.8709914893617;5438.43
1.87964680851064;5454.42
1.87964680851064;5486.41
1.87964680851064;5470.42
1.87964680851064;5438.43
1.87964680851064;5454.42
1.87964680851064;5486.41
1.88685957446809;5422.43
1.88685957446809;5454.42
1.88685957446809;5470.42
1.88685957446809;5438.43
1.88685957446809;5438.43
1.88685957446809;5486.41
1.89551489361702;5486.41
1.89551489361702;5438.43
1.89551489361702;5454.42
1.89551489361702;5486.41
1.89551489361702;5454.42
1.89551489361702;5406.44
1.89551489361702;5486.41
1.90417021276596;5438.43
1.90417021276596;5502.41
1.90417021276596;5422.43
1.90417021276596;5438.43
1.90417021276596;5502.41
1.90417021276596;5502.41
1.90417021276596;5422.43
1.90417021276596;5454.42
1.90417021276596;5502.41
1.90417021276596;5518.4
1.90417021276596;5438.43
1.9113829787234;5486.41
1.9113829787234;5518.4
1.9113829787234;5550.4
1.9113829787234;5454.42
1.92003829787234;5486.41
1.92003829787234;5534.4
1.92003829787234;5550.4
1.92003829787234;5454.42
1.92003829787234;5486.41
1.92003829787234;5534.4
1.92725106382979;5534.4
1.92725106382979;5470.42
1.92725106382979;5502.41
1.92725106382979;5550.4
1.92725106382979;5470.42
1.92725106382979;5566.39
1.93590638297872;5486.41
1.93590638297872;5518.4
1.93590638297872;5470.42
1.93590638297872;5502.41
1.93590638297872;5534.4
1.93590638297872;5518.4
1.93590638297872;5486.41
1.93590638297872;5438.43
1.93590638297872;5486.41
1.94456170212766;5454.42
1.94456170212766;5502.41
1.94456170212766;5486.41
1.94456170212766;5454.42
1.94456170212766;5486.41
1.95177446808511;5518.4
1.95177446808511;5486.41
1.95177446808511;5470.42
1.95177446808511;5502.41
1.95177446808511;5518.4
1.95177446808511;5454.42
1.95177446808511;5502.41
1.95177446808511;5438.43
1.95177446808511;5454.42
1.96042978723404;5486.41
1.96042978723404;5470.42
1.96042978723404;5438.43
1.96042978723404;5438.43
1.96042978723404;5470.42
1.96042978723404;5438.43
1.96908510638298;5422.43
1.96908510638298;5470.42
1.96908510638298;5438.43
1.96908510638298;5422.43
1.96908510638298;5470.42
1.96908510638298;5438.43
1.97629787234043;5486.41
1.97629787234043;5454.42
1.97629787234043;5486.41
1.97629787234043;5438.43
1.97629787234043;5438.43
1.98495319148936;5486.41
1.98495319148936;5502.41
1.98495319148936;5438.43
1.98495319148936;5470.42
1.98495319148936;5502.41
1.98495319148936;5454.42
1.98495319148936;5486.41
1.98495319148936;5438.43
1.99216595744681;5438.43
1.99216595744681;5518.4
1.99216595744681;5454.42
1.99216595744681;5518.4
1.99216595744681;5486.41
1.99216595744681;5454.42
1.99216595744681;5486.41
1.99216595744681;5518.4
2.00082127659574;5454.42
2.00082127659574;5454.42
2.00082127659574;5486.41
2.00082127659574;5502.41
2.00082127659574;5454.42
2.00082127659574;5470.42
2.00082127659574;5470.42
2.00947659574468;5454.42
2.00947659574468;5422.43
2.00947659574468;5438.43
2.00947659574468;5454.42
2.00947659574468;5486.41
2.00947659574468;5438.43
2.00947659574468;5438.43
2.01668936170213;5470.42
2.01668936170213;5518.4
2.01668936170213;5454.42
2.01668936170213;5438.43
2.01668936170213;5470.42
2.01668936170213;5518.4
2.01668936170213;5454.42
2.02534468085106;5422.43
2.02534468085106;5486.41
2.02534468085106;5518.4
2.02534468085106;5438.43
2.02534468085106;5470.42
2.02534468085106;5502.41
2.03255744680851;5486.41
2.03255744680851;5454.42
2.03255744680851;5502.41
2.03255744680851;5534.4
2.03255744680851;5550.4
2.03255744680851;5502.41
2.04121276595745;5454.42
2.04121276595745;5534.4
2.04121276595745;5550.4
2.04121276595745;5470.42
2.04121276595745;5502.41
2.04121276595745;5502.41
2.04986808510638;5534.4
2.04986808510638;5470.42
2.04986808510638;5502.41
2.04986808510638;5502.41
2.04986808510638;5454.42
2.04986808510638;5486.41
2.04986808510638;5502.41
2.05708085106383;5454.42
2.05708085106383;5470.42
2.05708085106383;5502.41
2.05708085106383;5486.41
2.05708085106383;5470.42
2.05708085106383;5502.41
2.05708085106383;5534.4
2.05708085106383;5518.4
2.06573617021277;5486.41
2.06573617021277;5470.42
2.06573617021277;5550.4
2.06573617021277;5534.4
2.06573617021277;5486.41
2.06573617021277;5502.41
2.06573617021277;5502.41
2.06573617021277;5438.43
2.0743914893617;5438.43
2.0743914893617;5486.41
2.0743914893617;5518.4
2.0743914893617;5534.4
2.0743914893617;5486.41
2.08160425531915;5438.43
2.08160425531915;5518.4
2.08160425531915;5550.4
2.08160425531915;5454.42
2.08160425531915;5470.42
2.08160425531915;5550.4
2.09025957446808;5518.4
2.09025957446808;5534.4
2.09025957446808;5470.42
2.09025957446808;5502.41
2.09025957446808;5550.4
2.09025957446808;5566.39
2.09025957446808;5470.42
2.09025957446808;5502.41
2.09747234042553;5550.4
2.09747234042553;5470.42
2.09747234042553;5422.43
2.09747234042553;5454.42
2.09747234042553;5502.41
2.09747234042553;5422.43
2.10612765957447;5550.4
2.10612765957447;5454.42
2.10612765957447;5502.41
2.10612765957447;5534.4
2.10612765957447;5470.42
2.10612765957447;5470.42
2.10612765957447;5518.4
2.1147829787234;5550.4
2.1147829787234;5566.39
2.1147829787234;5470.42
2.1147829787234;5518.4
2.1147829787234;5550.4
2.1147829787234;5582.39
2.1147829787234;5470.42
2.1147829787234;5502.41
2.12199574468085;5550.4
2.12199574468085;5582.39
2.12199574468085;5502.41
2.12199574468085;5502.41
2.12199574468085;5534.4
2.12199574468085;5582.39
2.13065106382979;5598.38
2.13065106382979;5438.43
2.13065106382979;5470.42
2.13065106382979;5518.4
2.13065106382979;5550.4
2.13065106382979;5486.41
2.13065106382979;5454.42
2.13065106382979;5502.41
2.13786382978723;5550.4
2.13786382978723;5582.39
2.13786382978723;5454.42
2.13786382978723;5502.41
2.13786382978723;5534.4
2.14651914893617;5582.39
2.14651914893617;5502.41
2.14651914893617;5486.41
2.14651914893617;5518.4
2.14651914893617;5566.39
2.14651914893617;5582.39
2.14651914893617;5486.41
2.15517446808511;5502.41
2.15517446808511;5550.4
2.15517446808511;5582.39
2.15517446808511;5502.41
2.15517446808511;5502.41
2.15517446808511;5534.4
2.15517446808511;5566.39
2.15517446808511;5486.41
2.16238723404255;5518.4
2.16238723404255;5566.39
2.16238723404255;5582.39
2.16238723404255;5486.41
2.16238723404255;5518.4
2.17104255319149;5566.39
2.17104255319149;5582.39
2.17104255319149;5486.41
2.17104255319149;5534.4
2.17104255319149;5566.39
2.17104255319149;5582.39
2.17104255319149;5486.41
2.17825531914894;5518.4
2.17825531914894;5566.39
2.17825531914894;5582.39
2.17825531914894;5486.41
2.17825531914894;5518.4
2.18691063829787;5566.39
2.18691063829787;5582.39
2.18691063829787;5486.41
2.18691063829787;5534.4
2.18691063829787;5566.39
2.18691063829787;5566.39
2.18691063829787;5486.41
2.19556595744681;5534.4
2.19556595744681;5566.39
2.19556595744681;5582.39
2.19556595744681;5486.41
2.19556595744681;5518.4
2.19556595744681;5550.4
2.19556595744681;5502.41
2.20277872340426;5566.39
2.20277872340426;5502.41
2.20277872340426;5534.4
2.20277872340426;5534.4
2.20277872340426;5438.43
2.20277872340426;5470.42
2.20277872340426;5502.41
2.20277872340426;5438.43
2.21143404255319;5550.4
2.21143404255319;5470.42
2.21143404255319;5502.41
2.21143404255319;5550.4
2.21143404255319;5470.42
2.21143404255319;5470.42
2.21143404255319;5502.41
2.22008936170213;5550.4
2.22008936170213;5566.39
2.22008936170213;5454.42
2.22008936170213;5502.41
2.22008936170213;5550.4
2.22008936170213;5582.39
2.22008936170213;5502.41
2.22730212765957;5470.42
2.22730212765957;5550.4
2.22730212765957;5582.39
2.22730212765957;5470.42
2.22730212765957;5486.41
2.22730212765957;5534.4
2.22730212765957;5582.39
2.23595744680851;5486.41
2.23595744680851;5502.41
2.23595744680851;5534.4
2.23595744680851;5582.39
2.23595744680851;5486.41
2.23595744680851;5502.41
2.24317021276596;5550.4
2.24317021276596;5582.39
2.24317021276596;5422.43
2.24317021276596;5454.42
2.24317021276596;5486.41
2.24317021276596;5534.4
2.24317021276596;5486.41
2.24317021276596;5454.42
2.25182553191489;5486.41
2.25182553191489;5534.4
2.25182553191489;5486.41
2.25182553191489;5454.42
2.25182553191489;5534.4
2.26048085106383;5502.41
2.26048085106383;5470.42
2.26048085106383;5454.42
2.26048085106383;5502.41
2.26048085106383;5550.4
2.26048085106383;5454.42
2.26048085106383;5470.42
2.26048085106383;5518.4
2.26769361702128;5550.4
2.26769361702128;5454.42
2.26769361702128;5470.42
2.26769361702128;5518.4
2.26769361702128;5550.4
2.27634893617021;5454.42
2.27634893617021;5470.42
2.27634893617021;5518.4
2.27634893617021;5518.4
2.27634893617021;5454.42
2.27634893617021;5486.41
2.27634893617021;5518.4
2.28356170212766;5534.4
2.28356170212766;5470.42
2.28356170212766;5470.42
2.28356170212766;5550.4
2.28356170212766;5486.41
2.28356170212766;5486.41
2.28356170212766;5518.4
2.28356170212766;5566.39
2.2922170212766;5582.39
2.2922170212766;5470.42
2.2922170212766;5502.41
2.2922170212766;5534.4
2.2922170212766;5566.39
2.2922170212766;5598.38
2.2922170212766;5486.41
2.2922170212766;5518.4
2.2922170212766;5550.4
2.30087234042553;5534.4
2.30087234042553;5486.41
2.30087234042553;5486.41
2.30087234042553;5502.41
2.30808510638298;5518.4
2.30808510638298;5502.41
2.30808510638298;5502.41
2.30808510638298;5486.41
2.30808510638298;5502.41
2.30808510638298;5486.41
2.31674042553191;5502.41
2.31674042553191;5518.4
2.31674042553191;5534.4
2.31674042553191;5502.41
2.31674042553191;5518.4
2.31674042553191;5534.4
2.32539574468085;5566.39
2.32539574468085;5534.4
2.32539574468085;5518.4
2.32539574468085;5550.4
2.32539574468085;5582.39
2.32539574468085;5598.38
2.32539574468085;5534.4
2.3326085106383;5502.41
2.3326085106383;5534.4
2.3326085106383;5550.4
2.3326085106383;5534.4
2.3326085106383;5518.4
2.3326085106383;5550.4
2.3326085106383;5550.4
2.3326085106383;5502.41
2.34126382978723;5534.4
2.34126382978723;5550.4
2.34126382978723;5486.41
2.34126382978723;5518.4
2.34126382978723;5550.4
2.34126382978723;5502.41
2.34847659574468;5486.41
2.34847659574468;5534.4
2.34847659574468;5566.39
2.34847659574468;5486.41
2.34847659574468;5502.41
2.34847659574468;5550.4
2.34847659574468;5566.39
2.34847659574468;5486.41
2.35713191489362;5518.4
2.35713191489362;5550.4
2.35713191489362;5550.4
2.35713191489362;5406.44
2.35713191489362;5454.42
2.35713191489362;5502.41
2.35713191489362;5534.4
2.36578723404255;5438.43
2.36578723404255;5454.42
2.36578723404255;5502.41
2.36578723404255;5534.4
2.36578723404255;5534.4
2.36578723404255;5454.42
2.36578723404255;5502.41
2.36578723404255;5518.4
2.373;5566.39
2.373;5454.42
2.373;5486.41
2.373;5518.4
2.373;5550.4
2.38165531914894;5470.42
2.38165531914894;5486.41
2.38165531914894;5518.4
2.38165531914894;5550.4
2.38165531914894;5470.42
2.38165531914894;5502.41
2.38165531914894;5566.39
2.38886808510638;5534.4
2.38886808510638;5486.41
2.38886808510638;5486.41
2.38886808510638;5518.4
2.38886808510638;5566.39
2.38886808510638;5582.39
2.38886808510638;5486.41
2.39752340425532;5518.4
2.39752340425532;5566.39
2.39752340425532;5582.39
2.39752340425532;5486.41
2.39752340425532;5518.4
2.39752340425532;5566.39
2.39752340425532;5582.39
2.40617872340426;5486.41
2.40617872340426;5502.41
2.40617872340426;5550.4
2.40617872340426;5566.39
2.40617872340426;5438.43
2.40617872340426;5470.42
2.40617872340426;5518.4
2.4133914893617;5550.4
2.4133914893617;5502.41
2.4133914893617;5454.42
2.4133914893617;5502.41
2.4133914893617;5534.4
2.4133914893617;5518.4
2.42204680851064;5454.42
2.42204680851064;5502.41
2.42204680851064;5518.4
2.42204680851064;5550.4
2.42204680851064;5454.42
2.42204680851064;5470.42
2.43070212765957;5502.41
2.43070212765957;5534.4
2.43070212765957;5518.4
2.43070212765957;5454.42
2.43070212765957;5486.41
2.43070212765957;5534.4
2.43791489361702;5550.4
2.43791489361702;5454.42
2.43791489361702;5470.42
2.43791489361702;5518.4
2.43791489361702;5534.4
2.43791489361702;5438.43
2.43791489361702;5518.4
2.44657021276596;5470.42
2.44657021276596;5518.4
2.44657021276596;5454.42
2.44657021276596;5470.42
2.44657021276596;5518.4
2.44657021276596;5534.4
2.44657021276596;5438.43
2.4537829787234;5470.42
2.4537829787234;5518.4
2.4537829787234;5502.41
2.4537829787234;5454.42
2.4537829787234;5486.41
2.4537829787234;5534.4
2.4537829787234;5550.4
2.4537829787234;5470.42
2.4537829787234;5454.42
2.46243829787234;5422.43
2.46243829787234;5486.41
2.46243829787234;5470.42
2.46243829787234;5406.44
2.46243829787234;5454.42
2.46243829787234;5486.41
2.47109361702128;5454.42
2.47109361702128;5406.44
2.47109361702128;5438.43
2.47109361702128;5470.42
2.47830638297872;5502.41
2.47830638297872;5390.44
2.47830638297872;5422.43
2.47830638297872;5454.42
2.47830638297872;5486.41
2.47830638297872;5374.45
2.47830638297872;5406.44
2.48696170212766;5438.43
2.48696170212766;5438.43
2.48696170212766;5358.45
2.48696170212766;5390.44
2.48696170212766;5422.43
2.48696170212766;5406.44
2.48696170212766;5342.46
2.49417446808511;5374.45
2.49417446808511;5390.44
2.49417446808511;5342.46
2.49417446808511;5326.46
2.49417446808511;5358.45
2.49417446808511;5358.45
2.50282978723404;5310.46
2.50282978723404;5294.47
2.50282978723404;5326.46
2.50282978723404;5294.47
2.50282978723404;5278.47
2.50282978723404;5278.47
2.50282978723404;5278.47
2.50282978723404;5230.49
2.50282978723404;5246.48
2.51148510638298;5230.49
2.51148510638298;5198.5
2.51148510638298;5182.5
2.51148510638298;5182.5
2.51869787234043;5134.52
2.51869787234043;5118.52
2.51869787234043;5070.53
2.51869787234043;5022.55
2.51869787234043;4974.56
2.51869787234043;4878.59
2.5360085106383;2127.38
2.5360085106383;2031.41
2.5360085106383;2063.4
2.5360085106383;2111.39
2.5360085106383;2079.4
2.54322127659574;1935.44
2.55908936170213;16
2.5764;47.99
2.5764;16
2.5764;16
2.5764;16
2.58361276595745;31.99
2.58361276595745;31.99
2.58361276595745;31.99
2.58361276595745;31.99
2.58361276595745;31.99
2.58361276595745;31.99
2.59226808510638;31.99
2.59226808510638;31.99
2.59226808510638;31.99
2.59226808510638;31.99
2.59226808510638;31.99
2.59226808510638;31.99
2.59226808510638;31.99
2.59226808510638;31.99
2.59948085106383;31.99
2.59948085106383;31.99
2.59948085106383;31.99
2.59948085106383;31.99
2.59948085106383;31.99
2.59948085106383;31.99
2.59948085106383;31.99
2.59948085106383;31.99
2.60813617021277;31.99
2.60813617021277;31.99
2.60813617021277;31.99
2.60813617021277;31.99
2.60813617021277;31.99
2.60813617021277;31.99
2.6167914893617;31.99
2.6167914893617;31.99
2.6167914893617;31.99
2.6167914893617;31.99
2.6167914893617;31.99
2.6167914893617;31.99
2.6167914893617;31.99
2.6167914893617;31.99
2.6167914893617;31.99
2.62400425531915;31.99
2.62400425531915;31.99
2.62400425531915;31.99
2.62400425531915;31.99
2.62400425531915;31.99
2.62400425531915;31.99
2.62400425531915;31.99
